"","BPLD","YEAR","WARD","SEX","NFAMS","AGE","LABFORCE","OCCSTR","INDSTR","BIRTHPLACE"
"4717",2500,1910,20,"male",1,13,0,"N","","Massachusetts"
"4718",2500,1910,20,"female",1,5,0,"N","","Massachusetts"
"4719",2500,1910,20,"female",3,57,1,"N","","Massachusetts"
"4720",2500,1910,20,"male",3,27,2,"CLERK","? DISINFECTIONIST OFC","Massachusetts"
"4721",2500,1910,20,"female",3,16,1,"N","","Massachusetts"
"4722",2500,1910,20,"female",3,86,1,"OWN INC","","Massachusetts"
"4723",3300,1910,20,"female",3,77,1,"OWN INC","","New Hampshire"
"4724",2300,1910,20,"male",1,40,2,"COMMERCIAL SMAN","SHIRT CO","Maine"
"4725",2300,1910,20,"female",1,30,1,"N","","Maine"
"4726",2500,1910,20,"male",1,3,0,"N","","Massachusetts"
"4727",5000,1910,20,"female",1,68,1,"N","","Vermont"
"4728",15000,1910,20,"male",1,31,2,"SMAN","DEPT STORE","Canada"
"4729",15000,1910,20,"female",1,28,2,"STENO","SHOE OFC","Canada"
"4730",46500,1910,20,"male",2,36,2,"WHL MERCHANT","NOTIONS","Other USSR/Russia"
"4731",46500,1910,20,"female",2,35,1,"N","","Other USSR/Russia"
"4732",2500,1910,20,"female",2,8,0,"N","","Massachusetts"
"4733",2500,1910,20,"female",2,5,0,"N","","Massachusetts"
"4734",2500,1910,20,"male",2,3,0,"N","","Massachusetts"
"4735",41400,1910,20,"female",2,22,2,"SERV","PFAM","Ireland"
"4736",46500,1910,20,"male",3,32,2,"CUTTER","CAP FCT","Other USSR/Russia"
"4737",46500,1910,20,"female",3,33,1,"N","","Other USSR/Russia"
"4738",46500,1910,20,"male",3,23,2,"TAILOR","LADIES GARMENTS","Other USSR/Russia"
"4739",46500,1910,20,"female",3,23,1,"N","","Other USSR/Russia"
"4740",46500,1910,20,"male",3,25,2,"MANUFACTURER","CAPS","Other USSR/Russia"
"4741",2500,1910,20,"male",3,1,0,"N","","Massachusetts"
"4742",46500,1910,20,"male",1,49,2,"RET. & WHOL. MERCHANT","FEATHER DUSTERS","Other USSR/Russia"
"4743",46500,1910,20,"female",1,48,1,"N","","Other USSR/Russia"
"4744",2500,1910,20,"male",1,23,2,"COM. TRAVELER","KITCHEN FURNISHINGS","Massachusetts"
"4745",2500,1910,20,"female",1,18,2,"SLADY","DEPT. STORE","Massachusetts"
"4746",2500,1910,20,"female",1,16,1,"N","","Massachusetts"
"4747",2500,1910,20,"female",1,14,0,"N","","Massachusetts"
"4748",2500,1910,20,"male",1,12,0,"N","","Massachusetts"
"4749",2500,1910,20,"female",1,7,0,"N","","Massachusetts"
"4750",46500,1910,20,"male",1,29,2,"MER. TAILOR","OWN SHOP","Other USSR/Russia"
"4751",46500,1910,20,"female",1,26,1,"N","","Other USSR/Russia"
"4752",2500,1910,20,"male",1,6,0,"N","","Massachusetts"
"4753",2500,1910,20,"male",1,4,0,"N","","Massachusetts"
"4754",46500,1910,20,"male",2,27,2,"BAKER","BAKERY","Other USSR/Russia"
"4755",46500,1910,20,"female",2,22,1,"N","","Other USSR/Russia"
"4756",2500,1910,20,"female",2,3,0,"N","","Massachusetts"
"4757",2500,1910,20,"male",2,2,0,"N","","Massachusetts"
"4758",46500,1910,20,"male",2,32,2,"BUILDER","HOUSES","Other USSR/Russia"
"4759",2500,1910,20,"male",1,38,2,"CIGAR MKR","CIGAR FCT","Massachusetts"
"4760",41000,1910,20,"female",1,33,1,"N","","England"
"4761",2500,1910,20,"male",1,14,0,"ERRAND BOY","STOVE SHOP","Massachusetts"
"4762",2500,1910,20,"male",1,11,0,"N","","Massachusetts"
"4763",2500,1910,20,"male",1,9,0,"N","","Massachusetts"
"4764",2500,1910,20,"male",1,6,0,"N","","Massachusetts"
"4765",2500,1910,20,"female",1,2,0,"N","","Massachusetts"
"4766",2500,1910,20,"male",1,31,2,"PAPER HANGER","WALLPAPER STORE","Massachusetts"
"4767",15000,1910,20,"female",1,29,1,"N","","Canada"
"4768",2500,1910,20,"female",1,9,0,"N","","Massachusetts"
"4769",2500,1910,20,"female",1,8,0,"N","","Massachusetts"
"4770",2500,1910,20,"male",1,1,0,"N","","Massachusetts"
"4771",2300,1910,20,"female",1,75,1,"N","","Maine"
"4772",2500,1910,20,"male",1,26,2,"TRIMMER","MENS CLOTHING","Massachusetts"
"4773",2500,1910,20,"female",1,26,1,"N","","Massachusetts"
"4774",2500,1910,20,"male",1,0,0,"N","","Massachusetts"
"4775",2500,1910,20,"male",1,30,2,"CLERK","POST OFC","Massachusetts"
"4776",2500,1910,20,"female",1,24,1,"N","","Massachusetts"
"4777",2500,1910,20,"female",1,3,0,"N","","Massachusetts"
"4778",43400,1910,20,"male",2,36,2,"LAB","RR","Italy"
"4779",43400,1910,20,"female",2,36,1,"N","","Italy"
"4780",43400,1910,20,"male",2,10,0,"N","","Italy"
"4781",43400,1910,20,"female",2,7,0,"N","","Italy"
"4782",2500,1910,20,"female",2,4,0,"N","","Massachusetts"
"4783",43400,1910,20,"male",2,33,2,"LAB","RR","Italy"
"4784",2500,1910,20,"male",2,74,2,"DERMATOLOGIST","MAGNETICAL TREATMENTS","Massachusetts"
"4785",2500,1910,20,"female",2,63,1,"N","","Massachusetts"
"4786",2500,1910,20,"female",2,25,2,"NURSE","*","Massachusetts"
"4787",2500,1910,20,"male",2,38,2,"AGT","EXPRESS CO.","Massachusetts"
"4788",2500,1910,20,"female",2,34,1,"N","","Massachusetts"
"4789",2500,1910,20,"male",2,5,0,"N","","Massachusetts"
"4790",2500,1910,20,"female",2,2,0,"N","","Massachusetts"
"4791",46500,1910,20,"male",2,34,2,"MEAT CUTTER","PROVISION STORE","Other USSR/Russia"
"4792",600,1910,20,"male",1,40,2,"AUTO RENTER","AUTOS","California"
"4793",41400,1910,20,"female",1,40,1,"N","","Ireland"
"4794",2500,1910,20,"male",1,17,1,"N","","Massachusetts"
"4795",2500,1910,20,"female",1,12,0,"N","","Massachusetts"
"4796",2500,1910,20,"male",1,14,0,"N","","Massachusetts"
"4797",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"4798",2500,1910,20,"male",2,61,2,"MERCHANT","IRON TRADE","Massachusetts"
"4799",2500,1910,20,"female",2,59,1,"N","","Massachusetts"
"4800",2500,1910,20,"female",2,19,1,"N","","Massachusetts"
"4801",41400,1910,20,"female",2,30,2,"SERV","PFAM","Ireland"
"4802",15000,1910,20,"male",1,35,2,"MANAGER","LIFE INS","Canada"
"4803",2300,1910,20,"female",1,33,1,"N","","Maine"
"4804",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"4805",3600,1910,20,"male",1,27,2,"CLERK","INS","New York"
"4806",2500,1910,20,"female",1,29,1,"N","","Massachusetts"
"4807",2500,1910,20,"female",1,59,1,"N","","Massachusetts"
"4808",2500,1910,20,"male",1,39,2,"SMAN","CARPETS","Massachusetts"
"4809",2500,1910,20,"female",1,40,1,"N","","Massachusetts"
"4810",2500,1910,20,"male",1,36,2,"SMAN","ANTIQUES","Massachusetts"
"4811",15000,1910,20,"female",1,32,1,"N","","Canada"
"4812",2500,1910,20,"male",1,9,0,"N","","Massachusetts"
"4813",2500,1910,20,"male",1,64,2,"PAINTER","HOUSE","Massachusetts"
"4814",3900,1910,20,"male",1,44,2,"MANAGER","ART STORE","Ohio"
"4815",2500,1910,20,"female",1,39,1,"N","","Massachusetts"
"4816",2500,1910,20,"male",1,20,1,"N","","Massachusetts"
"4817",2500,1910,20,"male",1,18,1,"N","","Massachusetts"
"4818",2500,1910,20,"female",1,16,1,"N","","Massachusetts"
"4819",2500,1910,20,"male",1,13,0,"N","","Massachusetts"
"4820",2500,1910,20,"female",1,3,0,"N","","Massachusetts"
"4821",41400,1910,20,"female",1,65,1,"N","","Ireland"
"4822",2500,1910,20,"female",1,35,1,"N","","Massachusetts"
"4823",2500,1910,20,"female",1,33,2,"BKPR","SLATE SHOP","Massachusetts"
"4824",2500,1910,20,"male",1,32,2,"TEACHER","PUBLIC SCHS","Massachusetts"
"4825",2500,1910,20,"male",2,33,2,"SMAN","SHOES","Massachusetts"
"4826",2500,1910,20,"male",2,8,0,"N","","Massachusetts"
"4827",2500,1910,20,"male",2,4,0,"N","","Massachusetts"
"4828",2500,1910,20,"female",2,34,1,"N","","Massachusetts"
"4829",2500,1910,20,"female",2,31,1,"N","","Massachusetts"
"4830",15000,1910,20,"female",2,30,2,"SERV","PFAM","Canada"
"4831",15000,1910,20,"male",1,29,2,"LAB","ELECTRIC CO.","Canada"
"4832",2500,1910,20,"female",1,24,1,"N","","Massachusetts"
"4833",2300,1910,20,"male",1,41,2,"PAINTER","WKG OUT","Maine"
"4834",2500,1910,20,"female",1,41,1,"N","","Massachusetts"
"4835",41100,1910,20,"male",1,50,2,"SHIPPER","GROCERY STORE","Scotland"
"4836",2300,1910,20,"female",1,37,1,"N","","Maine"
"4837",2500,1910,20,"male",1,37,2,"CLERK","LIQUOR ???DE","Massachusetts"
"4838",2500,1910,20,"female",1,36,1,"N","","Massachusetts"
"4839",2500,1910,20,"female",1,13,0,"N","","Massachusetts"
"4840",2500,1910,20,"male",1,11,0,"N","","Massachusetts"
"4841",2500,1910,20,"male",1,35,2,"CLERK","REAL ESTATE","Massachusetts"
"4842",2500,1910,20,"female",1,36,1,"N","","Massachusetts"
"4843",2500,1910,20,"male",1,11,0,"N","","Massachusetts"
"4844",2500,1910,20,"female",1,1,0,"N","","Massachusetts"
"4845",2500,1910,20,"male",1,73,2,"BKPR","TEAMING CO","Massachusetts"
"4846",2500,1910,20,"female",2,71,1,"*","","Massachusetts"
"4847",15000,1910,20,"female",2,77,1,"*","","Canada"
"4848",41400,1910,20,"female",2,26,2,"TRAINED NURSE","WKG OUT","Ireland"
"4849",3600,1910,20,"male",1,39,2,"LAB","NEWSPAPER OFC","New York"
"4850",3600,1910,20,"female",1,40,1,"N","","New York"
"4851",900,1910,20,"male",1,15,0,"N","","Connecticut"
"4852",900,1910,20,"female",1,13,0,"N","","Connecticut"
"4853",41400,1910,20,"female",2,35,1,"N","","Ireland"
"4854",2500,1910,20,"male",2,12,0,"N","","Massachusetts"
"4855",2500,1910,20,"male",2,8,0,"N","","Massachusetts"
"4856",2500,1910,20,"male",2,6,0,"N","","Massachusetts"
"4857",2500,1910,20,"female",2,3,0,"N","","Massachusetts"
"4858",2500,1910,20,"male",2,2,0,"N","","Massachusetts"
"4859",41400,1910,20,"male",2,30,2,"COLLECTOR","MILK","Ireland"
"4860",15000,1910,20,"male",1,39,2,"RIGGER","DERRICK","Canada"
"4861",15000,1910,20,"female",1,39,1,"N","","Canada"
"4862",2500,1910,20,"male",1,4,0,"N","","Massachusetts"
"4863",2500,1910,20,"female",1,2,0,"N","","Massachusetts"
"4864",41100,1910,20,"female",1,73,1,"N","","Scotland"
"4865",41000,1910,20,"male",2,55,2,"MILK DEALER","RET","England"
"4866",15000,1910,20,"female",2,39,2,"HKPR","PFAM","Canada"
"4867",2500,1910,20,"male",2,13,0,"N","","Massachusetts"
"4868",2500,1910,20,"male",1,50,2,"DRAPER","CURTAINS & DRAPERIES","Massachusetts"
"4869",2500,1910,20,"female",1,50,1,"N","","Massachusetts"
"4870",2500,1910,20,"male",1,23,2,"MUSICIAN","ORCHESTRA","Massachusetts"
"4871",2500,1910,20,"female",1,21,2,"DRESS MKR","SHOP","Massachusetts"
"4872",2500,1910,20,"female",1,14,0,"N","","Massachusetts"
"4873",2500,1910,20,"male",1,39,2,"BUYER","WHL SHOES","Massachusetts"
"4874",15000,1910,20,"female",1,36,1,"N","","Canada"
"4875",2500,1910,20,"male",1,26,2,"LAMPLIGHTER","STREET","Massachusetts"
"4876",2500,1910,20,"female",1,35,1,"N","","Massachusetts"
"4877",2500,1910,20,"male",1,5,0,"N","","Massachusetts"
"4878",2500,1910,20,"male",1,3,0,"N","","Massachusetts"
"4879",2500,1910,20,"male",1,1,0,"N","","Massachusetts"
"4880",45600,1910,20,"male",1,32,2,"SMAN","DEPT. STORE","Romania"
"4881",45600,1910,20,"female",1,27,1,"N","","Romania"
"4882",2700,1910,20,"male",1,7,0,"N","","Minnesota"
"4883",2500,1910,20,"male",1,6,0,"N","","Massachusetts"
"4884",2500,1910,20,"female",1,4,0,"N","","Massachusetts"
"4885",2500,1910,20,"male",1,1,0,"N","","Massachusetts"
"4886",45600,1910,20,"male",1,28,2,"CIGAR MKR","FCT","Romania"
"4887",46500,1910,20,"male",1,43,2,"TAILOR PROP","SHOP","Other USSR/Russia"
"4888",45400,1910,20,"female",1,39,1,"N","","Hungary"
"4889",2500,1910,20,"female",1,17,2,"SLADY","DEPT. STORE","Massachusetts"
"4890",2500,1910,20,"male",1,16,1,"N","","Massachusetts"
"4891",2500,1910,20,"male",1,14,0,"N","","Massachusetts"
"4892",2500,1910,20,"male",1,7,0,"N","","Massachusetts"
"4893",2500,1910,20,"female",1,6,0,"N","","Massachusetts"
"4894",46500,1910,20,"male",1,21,2,"CLOTHING CUTTER","SHOP","Other USSR/Russia"
"4895",2500,1910,20,"female",1,62,1,"N","","Massachusetts"
"4896",2500,1910,20,"female",1,70,1,"N","","Massachusetts"
"4897",3300,1910,20,"male",2,47,2,"REAL ESTATE","BLDGS","New Hampshire"
"4898",2500,1910,20,"female",2,46,1,"N","","Massachusetts"
"4899",2500,1910,20,"female",2,21,1,"N","","Massachusetts"
"4900",2500,1910,20,"female",2,71,1,"N","","Massachusetts"
"4901",15000,1910,20,"female",2,25,2,"MAID","PFAM","Canada"
"4902",42500,1910,20,"male",1,33,2,"CIGAR MKR","FCT","Netherlands"
"4903",41000,1910,20,"female",1,32,1,"N","","England"
"4904",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"4905",2500,1910,20,"male",1,7,0,"N","","Massachusetts"
"4906",46500,1910,20,"male",1,33,2,"PROP","GENTS FURNISHING STORE","Other USSR/Russia"
"4907",46500,1910,20,"female",1,27,1,"N","","Other USSR/Russia"
"4908",2500,1910,20,"male",1,8,0,"N","","Massachusetts"
"4909",2500,1910,20,"male",1,6,0,"N","","Massachusetts"
"4910",2500,1910,20,"female",1,0,0,"N","","Massachusetts"
"4911",46500,1910,20,"male",1,64,2,"JOBBER","CLOTHING STORE","Other USSR/Russia"
"4912",46500,1910,20,"female",1,60,1,"N","","Other USSR/Russia"
"4913",2500,1910,21,"male",1,55,2,"CHAUFFEUR","PVT CAR","Massachusetts"
"4914",15000,1910,21,"female",1,57,1,"N","","Canada"
"4915",2500,1910,21,"female",1,24,2,"STENO","AMUSEMENT","Massachusetts"
"4916",2500,1910,21,"female",1,14,0,"N","","Massachusetts"
"4917",2500,1910,21,"male",1,67,2,"SMAN","DRUGSTORE","Massachusetts"
"4918",2500,1910,21,"female",1,65,1,"N","","Massachusetts"
"4919",2500,1910,21,"female",1,30,2,"STENO","RR OFC","Massachusetts"
"4920",2300,1910,2,"male",1,47,2,"OPTICIAN","SHOP","Maine"
"4921",2500,1910,2,"female",1,50,1,"N","","Massachusetts"
"4922",2500,1910,2,"female",1,4,0,"N","","Massachusetts"
"4923",2500,1910,2,"female",1,2,0,"N","","Massachusetts"
"4924",2500,1910,2,"female",1,0,0,"N","","Massachusetts"
"4925",2500,1910,2,"female",1,35,1,"N","","Massachusetts"
"4926",15000,1910,2,"female",1,54,1,"N","","Canada"
"4927",15000,1910,2,"male",1,24,2,"SMAN","ENGINEERING","Canada"
"4928",15000,1910,2,"female",1,22,2,"BKPR","MILLIN??","Canada"
"4929",15000,1910,2,"male",1,59,2,"WOODMKR","OWN SHOP","Canada"
"4930",15000,1910,2,"female",1,48,1,"N","","Canada"
"4931",2500,1910,2,"male",1,22,2,"SMAN","OFC PRINTING","Massachusetts"
"4932",2500,1910,2,"female",1,19,1,"N","","Massachusetts"
"4933",2500,1910,2,"male",1,17,2,"NEWSBOY","PRESIDENT STORE","Massachusetts"
"4934",2500,1910,21,"male",1,53,2,"AUCTIONEER","JEWELRY","Massachusetts"
"4935",2500,1910,21,"female",1,52,1,"N","","Massachusetts"
"4936",2500,1910,21,"female",1,24,1,"N","","Massachusetts"
"4937",2500,1910,21,"male",1,23,2,"SMAN","MAGAZINE","Massachusetts"
"4938",2500,1910,21,"female",1,21,2,"STENO","LAWYER","Massachusetts"
"4939",2500,1910,21,"male",1,19,2,"SEAMAN","N???Y","Massachusetts"
"4940",2500,1910,21,"female",1,10,0,"N","","Massachusetts"
"4941",2500,1910,21,"female",1,69,1,"N","","Massachusetts"
"4942",2500,1910,21,"female",1,67,2,"SMS","WKS OUT","Massachusetts"
"4943",45300,1910,21,"male",1,39,2,"PAINTER","PAINT S??","Germany"
"4944",2500,1910,21,"female",1,45,2,"TCH","PUBLIC SCH","Massachusetts"
"4945",4200,1910,21,"male",5,73,2,"MINISTER","CHURCH","Pennsylvania"
"4946",3300,1910,21,"female",5,73,1,"N","","New Hampshire"
"4947",3300,1910,21,"male",5,34,2,"FMR","OWN ACCOUNT","New Hampshire"
"4948",41400,1910,21,"female",5,34,2,"SERV","PVT FAM","Ireland"
"4949",41400,1910,21,"female",5,27,2,"SERV","PVT FAM","Ireland"
"4950",41400,1910,21,"female",5,26,2,"SERV","PVT FAM","Ireland"
"4951",41400,1910,21,"female",5,36,2,"SERV","STREET RAILWAY","Ireland"
"4952",2500,1910,21,"male",1,33,2,"SMAN","GROCERY","Massachusetts"
"4953",2500,1910,21,"female",1,35,1,"N","","Massachusetts"
"4954",2500,1910,21,"male",1,2,0,"N","","Massachusetts"
"4955",2500,1910,21,"female",1,33,2,"STENO","OFC","Massachusetts"
"4956",2500,1910,21,"male",1,52,2,"???FINGER","AT SHOP","Massachusetts"
"4957",2500,1910,21,"female",1,45,1,"N","","Massachusetts"
"4958",2500,1910,21,"female",1,23,2,"PHYS ???TOR","LADIES SCH","Massachusetts"
"4959",2500,1910,21,"female",1,68,1,"N","","Massachusetts"
"4960",15000,1910,21,"male",1,50,2,"AGT","REAL ESTATE","Canada"
"4961",2500,1910,21,"female",1,52,1,"N","","Massachusetts"
"4962",2500,1910,21,"male",1,26,2,"BAKER","BAKERY","Massachusetts"
"4963",2500,1910,21,"female",1,23,2,"STENO","HARDWARE STORE","Massachusetts"
"4964",2500,1910,21,"female",1,22,2,"BUYER","WAISTS","Massachusetts"
"4965",41000,1910,21,"male",1,61,2,"PAPER HANGER","OWN SHOP","England"
"4966",2500,1910,21,"male",1,54,2,"PRINTER","LITHOGRAPHER","Massachusetts"
"4967",2500,1910,21,"female",1,51,1,"N","","Massachusetts"
"4968",2500,1910,21,"female",1,24,2,"PROOF READER","BOOK PUBLISHING HOUSE","Massachusetts"
"4969",2500,1910,21,"female",1,22,2,"ASST","PUBLIC LIBRARY","Massachusetts"
"4970",2500,1910,21,"male",1,17,1,"N","","Massachusetts"
"4971",2500,1910,21,"female",1,53,2,"DRESSMKR","AT HOME","Massachusetts"
"4972",41000,1910,21,"male",3,45,2,"SMAN","SHOES","England"
"4973",41000,1910,21,"female",3,46,1,"N","","England"
"4974",41000,1910,21,"male",3,11,0,"N","","England"
"4975",41000,1910,21,"male",3,30,2,"DENTIST","MACHINIST","England"
"4976",15000,1910,21,"male",3,55,2,"SMAN","SHOES","Canada"
"4977",2500,1910,21,"male",2,67,2,"LETTER CARRIER","POST OFC","Massachusetts"
"4978",2500,1910,21,"female",2,66,1,"N","","Massachusetts"
"4979",2500,1910,21,"female",2,32,2,"BOX MKR","BOX FCT","Massachusetts"
"4980",2500,1910,21,"female",2,52,2,"CUTTER","SHOE FCT","Massachusetts"
"4981",2500,1910,21,"male",1,61,1,"OWN INCOME","*","Massachusetts"
"4982",15000,1910,21,"female",1,60,1,"N","","Canada"
"4983",2500,1910,21,"female",1,58,1,"N","","Massachusetts"
"4984",2500,1910,21,"male",1,31,2,"PRINTER","NEWSPAPER","Massachusetts"
"4985",15000,1910,21,"male",1,70,2,"CARP","HOUSE","Canada"
"4986",15000,1910,21,"female",1,47,1,"N","","Canada"
"4987",2500,1910,21,"male",1,23,2,"ACCT","BANK","Massachusetts"
"4988",15000,1910,21,"male",1,32,2,"BSMITH","WAGON FCT","Canada"
"4989",15000,1910,21,"female",1,24,1,"N","","Canada"
"4990",15000,1910,21,"female",1,0,0,"N","","Canada"
"4991",41400,1910,21,"male",1,53,2,"RETAIL MERCHANT","BOOTS AND SHOES","Ireland"
"4992",41400,1910,21,"female",1,52,1,"N","","Ireland"
"4993",2500,1910,21,"male",1,18,2,"SMAN","SHOE STORE","Massachusetts"
"4994",2500,1910,21,"female",1,60,2,"MUSIC TCH","PIANO","Massachusetts"
"4995",2500,1910,21,"male",1,54,2,"WATCHMAN","YACHT YARD","Massachusetts"
"4996",2300,1910,21,"female",1,55,1,"N","","Maine"
"4997",2300,1910,21,"female",1,60,2,"DRESSMKR","AT HOME","Maine"
"4998",2500,1910,21,"female",2,49,2,"TCH","PUB SCH","Massachusetts"
"4999",2500,1910,21,"female",2,49,2,"HKPR","PVT FAM","Massachusetts"
"5000",2500,1910,21,"male",1,64,2,"TILLER","BANK","Massachusetts"
"5001",2500,1910,21,"female",1,60,1,"N","","Massachusetts"
"5002",2500,1910,21,"female",1,34,2,"SCH TCH","PUBLIC","Massachusetts"
"5003",2500,1910,21,"male",1,30,2,"CLK","OFC","Massachusetts"
"5004",2500,1910,21,"female",1,55,1,"N","","Massachusetts"
"5005",2500,1910,21,"female",1,48,1,"N","","Massachusetts"
"5006",2500,1910,21,"male",1,32,2,"INSPECTOR","U.S. INSPECTION","Massachusetts"
"5007",2500,1910,21,"female",1,30,1,"N","","Massachusetts"
"5008",2500,1910,21,"female",1,6,0,"N","","Massachusetts"
"5009",2300,1910,21,"male",2,57,2,"POLICEMAN","CITY","Maine"
"5010",2300,1910,21,"female",2,55,1,"N","","Maine"
"5011",2500,1910,21,"female",2,27,2,"CLK","MISSION BOARD OFC","Massachusetts"
"5012",2500,1910,21,"female",2,19,2,"MILLINER","MILLINER SHOP","Massachusetts"
"5013",1100,1910,21,"male",2,24,2,"SMAN","SHOE GOODS","District of Columbia"
"5014",2500,1910,21,"male",1,63,2,"CASHIER","DRY GOODS STORE","Massachusetts"
"5015",2500,1910,21,"female",1,61,1,"N","","Massachusetts"
"5016",2500,1910,21,"female",1,59,1,"N","","Massachusetts"
"5017",2500,1910,21,"male",1,57,2,"PRINTER","PRINTING OFC","Massachusetts"
"5018",2500,1910,21,"female",1,50,2,"NURSE","GEN PRACTICE","Massachusetts"
"5019",2500,1910,21,"female",1,30,2,"MILLINERY","AT HOME","Massachusetts"
"5020",2500,1910,21,"male",1,28,2,"CLK","PVT CLUB","Massachusetts"
"5021",2500,1910,21,"female",1,26,1,"N","","Massachusetts"
"5022",2500,1910,21,"male",1,24,2,"SMAN","SPORTSMAN GOODS STORE","Massachusetts"
"5023",2500,1910,21,"female",1,22,1,"N","","Massachusetts"
"5024",2500,1910,21,"female",1,20,2,"CLK","INS OFC","Massachusetts"
"5025",2500,1910,21,"female",1,18,1,"N","","Massachusetts"
"5026",2500,1910,21,"female",1,16,1,"N","","Massachusetts"
"5027",2500,1910,21,"female",1,14,0,"N","","Massachusetts"
"5028",2500,1910,21,"female",1,12,0,"N","","Massachusetts"
"5029",41400,1910,21,"male",1,34,2,"SMAN","RETAIL DRY GOODS","Ireland"
"5030",2500,1910,21,"female",1,26,1,"N","","Massachusetts"
"5031",2500,1910,21,"female",1,4,0,"N","","Massachusetts"
"5032",2500,1910,21,"male",1,2,0,"N","","Massachusetts"
"5033",2500,1910,21,"female",1,0,0,"N","","Massachusetts"
"5034",41400,1910,21,"male",1,38,2,"ROOFER","HOUSES","Ireland"
"5035",41400,1910,21,"female",1,33,1,"N","","Ireland"
"5036",2500,1910,21,"female",1,3,0,"N","","Massachusetts"
"5037",2500,1910,21,"female",1,2,0,"N","","Massachusetts"
"5038",2500,1910,21,"male",1,66,2,"MANUFACTURER","CLOCKS","Massachusetts"
"5039",3600,1910,21,"female",1,64,1,"N","","New York"
"5040",2500,1910,21,"female",1,40,2,"SLADY","DRY GOODS","Massachusetts"
"5041",2500,1910,21,"female",1,23,2,"TCH","MUSIC","Massachusetts"
"5042",2300,1910,21,"male",3,51,2,"WATCHMKR","WHL JEWELRY","Maine"
"5043",2300,1910,21,"female",3,39,1,"N","","Maine"
"5044",2500,1910,21,"male",3,14,0,"N","","Massachusetts"
"5045",2500,1910,21,"female",3,12,0,"N","","Massachusetts"
"5046",2500,1910,21,"female",3,56,1,"OWN INCOME","*","Massachusetts"
"5047",3600,1910,21,"male",3,86,2,"TCH","VOCAL CU??ERS","New York"
"5048",2500,1910,21,"male",1,52,2,"COMMERCIAL TRAV","CEMENT PIPE","Massachusetts"
"5049",3300,1910,21,"female",1,54,1,"N","","New Hampshire"
"5050",2500,1910,21,"male",1,42,2,"MOTORMAN","ELEVATED RY. CO.","Massachusetts"
"5051",2500,1910,21,"female",1,24,1,"N","","Massachusetts"
"5052",2500,1910,21,"female",1,76,2,"BKPR","ART STORE","Massachusetts"
"5053",2500,1910,21,"female",1,78,1,"N","","Massachusetts"
"5054",2500,1910,21,"female",2,39,2,"SMS","DEPT. STORE","Massachusetts"
"5055",2500,1910,21,"male",2,43,2,"BARTENDER","LIQUOR STORE","Massachusetts"
"5056",15000,1910,21,"female",1,39,1,"N","","Canada"
"5057",15000,1910,21,"male",1,19,2,"CONDUCTOR","STREET RAILWAY","Canada"
